StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX
105,0,198910,1.01,45.6,-4.05,-4.05,-0.63,-4.05,2,535,-0.39,-0.04,0.28,-0.73,-0.66,-0.62,-1.68,32.2,59
105,0,198911,0.93,32.4,-3.74,-3.74,-0.32,-3.74,0,951,0,-0.4,-0.08,-0.56,-0.6,-0.66,-1.62,21.6,43.2
105,0,198912,0.88,16.8,-3.48,-3.48,-0.38,-3.48,0,1492,0.14,0.03,-0.32,-0.01,-0.7,-0.59,-1.66,6.4,27.2
105,0,199001,0.83,26.2,-3.35,-3.35,-0.68,-3.35,0,1140,0.01,0.07,0.02,0.21,-0.68,-0.62,-1.65,16.2,36.2
105,0,199002,0.49,23.9,-3.53,-3.53,-1.57,-3.53,0,1103,-1.57,-0.87,-0.61,-0.32,-0.69,-0.71,-1.63,12.3,35.5
105,0,199003,1.38,34.3,-3.56,-3.56,-1.17,-3.56,0,894,0.68,-0.18,-0.2,-0.41,-0.06,-0.72,-1.48,22.6,46
105,0,199004,1.58,43.5,-3.7,-3.7,-1.53,-3.7,0,593,-0.29,0.06,-0.42,-0.34,0,-0.8,-1.41,30.3,56.7
105,0,199005,2.7,51,-3.17,-3.17,0.44,-2.94,16,390,0.14,-0.07,0.1,-0.2,-0.15,-0.57,-1.39,38.5,63.5
105,0,199006,2.67,63.3,-3.24,-3.24,-1.18,-3.24,140,110,-0.26,-0.16,-0.24,-0.37,-0.5,-0.31,-1.12,49.7,76.8
105,0,199007,2.12,67.8,-3.04,-3.04,-0.4,-3.04,185,48,0.27,-0.12,-0.07,-0.25,-0.28,-0.1,-0.88,53.8,81.8
105,0,199008,1.78,68.2,-2.92,-2.92,-0.59,-2.92,188,43,0.15,0.2,-0.08,-0.04,-0.23,-0.24,-0.7,53.7,82.6
105,0,199009,0.76,62,-3.62,-3.62,-3.01,-3.62,92,127,-1.32,-0.83,-0.52,-0.52,-0.6,-0.67,-1.03,46.5,77.6
