StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
102,0,199401,1.3,4.5,4.84,4.84,0.85,4.84,0,1749,0.52,-0.43,-0.4,0.12,2,1.86,1.57,-5,14.1
102,0,199402,0.97,11.7,4.38,4.38,0.13,4.37,0,1398,-0.06,0.2,-0.51,-0.68,1.88,2.02,1.65,1.3,22.1
102,0,199403,0.75,32.3,3.31,3.31,-1.85,2.54,0,983,-1.58,-1.33,-0.98,-1.39,0.66,1.78,1.43,22.2,42.4
102,0,199404,3.1,44.2,3.31,3.31,1,2.86,0,567,0.69,-0.41,-0.41,-0.65,-0.12,1.84,1.66,31.9,56.4
102,0,199405,1.93,56.5,2.04,2.04,-2.79,0.52,25,296,-1.56,-0.71,-1.23,-1.31,-1.29,0.95,1.65,43.3,69.7
102,0,199406,4.77,66.9,2.06,2.06,0.69,0.81,131,49,0.61,-0.57,-0.18,-0.59,-1.06,0.41,2.18,55.3,78.5
102,0,199407,4.46,67.6,2.62,2.62,2.31,2.13,156,29,0.94,1.07,0.03,-0.25,-0.46,-0.13,1.66,57.1,78
102,0,199408,3.96,64.9,2.8,2.8,1.36,2.72,93,72,0.45,0.89,1.09,-0.06,-0.24,-0.51,1.72,54,75.8
102,0,199409,3.63,61.3,2.7,2.7,0.57,2.7,43,123,0.34,0.52,0.85,0.47,0.13,-0.33,1.59,50.5,72.1
102,0,199410,2.22,50.1,2.45,2.45,0.07,2.42,2,437,-0.08,0.14,0.36,0.2,0.01,-0.16,1.85,40.3,59.9
